trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3039,False,"{'a': 0.01, 'e': 0.04788274830911178}",35,22,26.56244225713991,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.01, 'e': 0.04783488949419837}",25,18,15.842125107923897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.01, 'e': 0.04778707851417843}",20,6,23.700957853944843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3042,False,"{'a': 0.01, 'e': 0.047739315321240976}",25,10,0.7548660582250148,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
3043,False,"{'a': 0.01, 'e': 0.047691599867622836}",25,14,-0.48335469783920226,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3044,False,"{'a': 0.01, 'e': 0.047643932105608536}",20,9,19.568888917290074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3045,False,"{'a': 0.01, 'e': 0.04759631198753032}",25,11,24.762411952690172,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.01, 'e': 0.04754873946576803}",25,15,16.694886317046354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.01, 'e': 0.04750121449274919}",25,14,18.72136460036441,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.01, 'e': 0.0474537370209488}",25,19,11.643436808030382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3049,False,"{'a': 0.01, 'e': 0.04740630700288939}",20,7,23.347365219228763,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3050,False,"{'a': 0.01, 'e': 0.04735892439114091}",25,3,19.967064421941966,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
3051,False,"{'a': 0.01, 'e': 0.047311589138320786}",20,7,16.607988559264513,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3052,False,"{'a': 0.01, 'e': 0.047264301197093746}",20,6,-16.080095291103255,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
3053,False,"{'a': 0.01, 'e': 0.04721706052017184}",20,12,10.756732579442563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3054,False,"{'a': 0.01, 'e': 0.04716986706031437}",30,21,12.714184678313694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3055,False,"{'a': 0.01, 'e': 0.04712272077032791}",30,21,17.402590229660692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3056,False,"{'a': 0.01, 'e': 0.04707562160306615}",25,19,11.871829758098297,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.01, 'e': 0.04702856951142992}",30,15,-17.946891150305603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
3058,False,"{'a': 0.01, 'e': 0.04698156444836709}",30,14,23.518783169683758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.01, 'e': 0.04693460636687265}",20,7,21.1713516434751,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3060,False,"{'a': 0.01, 'e': 0.046887695219988486}",25,20,11.771683441630255,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3061,False,"{'a': 0.01, 'e': 0.04684083096080345}",25,15,17.574983935737652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.01, 'e': 0.04679401354245326}",20,12,1.3492867543776625,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3063,False,"{'a': 0.01, 'e': 0.046747242918120525}",25,20,10.728822347332958,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.01, 'e': 0.04670051904103461}",25,13,22.090298623168575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3065,False,"{'a': 0.01, 'e': 0.04665384186447163}",35,19,33.09306344317758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.01, 'e': 0.04660721134175438}",25,0,34.05172765985696,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3067,False,"{'a': 0.01, 'e': 0.046560627426252374}",20,13,13.631878960158787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.01, 'e': 0.04651409007138167}",25,11,27.915671694331856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3069,False,"{'a': 0.01, 'e': 0.04646759923060492}",30,19,21.917046759041483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3070,False,"{'a': 0.01, 'e': 0.04642115485743125}",35,18,31.441037975996455,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3071,False,"{'a': 0.01, 'e': 0.04637475690541633}",25,19,10.71627292108083,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3072,False,"{'a': 0.01, 'e': 0.046328405328162174}",20,16,9.952661599309382,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3073,False,"{'a': 0.01, 'e': 0.04628210007931721}",30,4,22.24911116884421,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
3074,False,"{'a': 0.01, 'e': 0.046235841112576184}",20,9,19.771017632656594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.01, 'e': 0.0461896283816801}",20,0,28.92078277633921,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3076,False,"{'a': 0.01, 'e': 0.04614346184041627}",25,13,25.65878938691766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3077,False,"{'a': 0.01, 'e': 0.04609734144261812}",25,17,4.667583583416861,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3078,False,"{'a': 0.01, 'e': 0.046051267142165266}",30,16,26.884290815017074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3079,False,"{'a': 0.01, 'e': 0.04600523889298336}",20,6,22.23667617134412,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3080,False,"{'a': 0.01, 'e': 0.045959256649044204}",25,11,23.526980762709535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3081,False,"{'a': 0.01, 'e': 0.04591332036436553}",25,15,19.884786487547252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.01, 'e': 0.04586742999301104}",20,14,8.802331153017208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3083,False,"{'a': 0.01, 'e': 0.045821585489090357}",35,15,39.85209579068405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3084,False,"{'a': 0.01, 'e': 0.04577578680675899}",20,11,16.59003619996157,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3085,False,"{'a': 0.01, 'e': 0.04573003390021825}",35,21,22.09104728655143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3086,False,"{'a': 0.01, 'e': 0.04568432672371522}",35,15,30.588044229847647,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
3087,False,"{'a': 0.01, 'e': 0.0456386652315427}",25,13,24.8714341663256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3088,False,"{'a': 0.01, 'e': 0.045593049378039235}",30,19,18.34616068078067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3089,False,"{'a': 0.01, 'e': 0.04554747911758895}",30,16,1.3179878497296265,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
3090,False,"{'a': 0.01, 'e': 0.04550195440462157}",20,12,13.66595455822832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3091,False,"{'a': 0.01, 'e': 0.04545647519361237}",20,6,28.118958340905333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3092,False,"{'a': 0.01, 'e': 0.04541104143908218}",30,19,19.65328844514511,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3093,False,"{'a': 0.01, 'e': 0.0453656530955972}",20,14,11.3490237802805,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3094,False,"{'a': 0.01, 'e': 0.04532031011776911}",20,12,5.759185011532661,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3095,False,"{'a': 0.01, 'e': 0.045275012460254886}",20,11,19.577416282851594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3096,False,"{'a': 0.01, 'e': 0.04522976007775692}",20,6,24.413675462498176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3097,False,"{'a': 0.01, 'e': 0.0451845529250228}",20,9,15.47430973501389,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3098,False,"{'a': 0.01, 'e': 0.04513939095684536}",20,11,9.798529025089337,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3099,False,"{'a': 0.01, 'e': 0.04509427412806263}",20,14,12.748176356871705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3100,False,"{'a': 0.01, 'e': 0.0450492023935578}",25,3,36.90099571703667,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3101,False,"{'a': 0.01, 'e': 0.045004175708259125}",20,8,25.62856203309473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3102,False,"{'a': 0.01, 'e': 0.0449591940271399}",20,9,21.845311018809625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3103,False,"{'a': 0.01, 'e': 0.04491425730521843}",35,8,42.50633322702676,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3104,False,"{'a': 0.01, 'e': 0.04486936549755803}",25,3,31.56023035209381,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
3105,False,"{'a': 0.01, 'e': 0.04482451855926687}",25,19,6.711910842167921,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
3106,False,"{'a': 0.01, 'e': 0.044779716445498004}",20,8,15.199795681164149,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3107,False,"{'a': 0.01, 'e': 0.04473495911144929}",25,20,9.746818969963087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3108,False,"{'a': 0.01, 'e': 0.04469024651236344}",20,9,20.930213303832083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3109,False,"{'a': 0.01, 'e': 0.04464557860352782}",20,8,20.87968783981,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3110,False,"{'a': 0.01, 'e': 0.044600955340274535}",30,16,25.977309898616046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3111,False,"{'a': 0.01, 'e': 0.04455637667798028}",20,9,24.54092248796841,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3112,False,"{'a': 0.01, 'e': 0.04451184257206644}",25,18,14.802661513547939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3113,False,"{'a': 0.01, 'e': 0.04446735297799888}",35,23,23.33386839010202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3114,False,"{'a': 0.01, 'e': 0.044422907851287996}",25,11,23.261639504343588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3115,False,"{'a': 0.01, 'e': 0.04437850714748865}",20,5,25.722325297221534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3116,False,"{'a': 0.01, 'e': 0.04433415082220017}",20,14,12.493294988423491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3117,False,"{'a': 0.01, 'e': 0.044289838831066214}",20,3,15.171639545572718,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3118,False,"{'a': 0.01, 'e': 0.04424557112977477}",20,10,16.638857136623663,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3119,False,"{'a': 0.01, 'e': 0.04420134767405813}",20,13,14.606193737752958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3120,False,"{'a': 0.01, 'e': 0.04415716841969286}",20,13,-27.13905628994658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
3121,False,"{'a': 0.01, 'e': 0.044113033322499696}",20,0,12.332719489848323,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3122,False,"{'a': 0.01, 'e': 0.04406894233834353}",25,17,16.325195473903793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3123,False,"{'a': 0.01, 'e': 0.04402489542313335}",25,6,22.19184705574789,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
3124,False,"{'a': 0.01, 'e': 0.04398089253282229}",20,7,23.61573021647218,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3125,False,"{'a': 0.01, 'e': 0.04393693362340742}",20,0,26.112784682597336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3126,False,"{'a': 0.01, 'e': 0.04389301865092984}",20,13,11.482156205388325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3127,False,"{'a': 0.01, 'e': 0.04384914757147454}",20,12,14.517828381596162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3128,False,"{'a': 0.01, 'e': 0.04380532034117049}",25,10,22.625822907268482,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3129,False,"{'a': 0.01, 'e': 0.04376153691619043}",20,14,13.519441232294586,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3130,False,"{'a': 0.01, 'e': 0.04371779725275094}",20,13,9.27248076688295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3131,False,"{'a': 0.01, 'e': 0.04367410130711232}",25,12,21.60460543522922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3132,False,"{'a': 0.01, 'e': 0.043630449035578674}",25,19,9.422923386762958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3133,False,"{'a': 0.01, 'e': 0.04358684039449769}",25,10,24.13440283851063,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3134,False,"{'a': 0.01, 'e': 0.04354327534026074}",20,13,13.10715010296296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3135,False,"{'a': 0.01, 'e': 0.04349975382930273}",30,8,34.98251758467239,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3136,False,"{'a': 0.01, 'e': 0.04345627581810221}",25,0,-11.455545195974153,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3137,False,"{'a': 0.01, 'e': 0.043412841263181116}",25,13,18.26139568554114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3138,False,"{'a': 0.01, 'e': 0.04336945012110491}",30,16,23.87604183081077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3139,False,"{'a': 0.01, 'e': 0.04332610234848241}",25,12,8.396009330172088,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
3140,False,"{'a': 0.01, 'e': 0.043282797901965896}",20,2,16.97322381988545,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3141,False,"{'a': 0.01, 'e': 0.043239536738250886}",20,2,22.48070833575305,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
3142,False,"{'a': 0.01, 'e': 0.04319631881407622}",25,13,22.177799385209116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3143,False,"{'a': 0.01, 'e': 0.043153144086223956}",20,12,14.725368967433706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3144,False,"{'a': 0.01, 'e': 0.043110012511519386}",30,7,44.00093917004881,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3145,False,"{'a': 0.01, 'e': 0.04306692404683092}",25,5,35.942422799156816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3146,False,"{'a': 0.01, 'e': 0.04302387864907009}",25,12,0.09256287317634715,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
3147,False,"{'a': 0.01, 'e': 0.042980876275191475}",20,12,18.54647848500925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.01, 'e': 0.042937916882192735}",20,14,10.894008729438681,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3149,False,"{'a': 0.01, 'e': 0.04289500042711446}",30,0,-2.6676032667351866,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",1
3150,False,"{'a': 0.01, 'e': 0.04285212686704019}",30,9,37.28756594356587,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3151,False,"{'a': 0.01, 'e': 0.04280929615909633}",30,13,-10.017638714281551,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3152,False,"{'a': 0.01, 'e': 0.04276650826045222}",30,17,23.248435697491686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3153,False,"{'a': 0.01, 'e': 0.04272376312831993}",25,7,-13.89992967560167,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
3154,False,"{'a': 0.01, 'e': 0.04268106071995433}",25,12,21.64851230384545,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3155,False,"{'a': 0.01, 'e': 0.04263840099265299}",25,7,33.596787264993026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3156,False,"{'a': 0.01, 'e': 0.042595783903756214}",30,23,14.441553652764654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3157,False,"{'a': 0.01, 'e': 0.04255320941064689}",20,14,7.253373642795088,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3158,False,"{'a': 0.01, 'e': 0.042510677470750526}",30,10,38.47660153285578,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3159,False,"{'a': 0.01, 'e': 0.042468188041535154}",20,3,31.6417831924726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3160,False,"{'a': 0.01, 'e': 0.042425741080511385}",30,23,15.296974452849357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3161,False,"{'a': 0.01, 'e': 0.04238333654523223}",25,9,22.14640977801544,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
3162,False,"{'a': 0.01, 'e': 0.042340974393293145}",20,9,21.948995929698587,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3163,False,"{'a': 0.01, 'e': 0.04229865458233197}",25,5,39.377144933431474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.01, 'e': 0.042256377070028925}",25,17,13.318644098043729,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.01, 'e': 0.042214141814106466}",20,12,15.765723886254822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3166,False,"{'a': 0.01, 'e': 0.04217194877232933}",20,2,-16.38729134113005,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
3167,False,"{'a': 0.01, 'e': 0.04212979790250448}",35,21,25.77880291781236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3168,False,"{'a': 0.01, 'e': 0.042087689162481054}",20,11,19.095148182609048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3169,False,"{'a': 0.01, 'e': 0.042045622510150295}",25,8,25.76415961967016,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3170,False,"{'a': 0.01, 'e': 0.04200359790344555}",30,16,7.2351906880821275,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3171,False,"{'a': 0.01, 'e': 0.041961615300342196}",30,0,44.83374675207051,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3172,False,"{'a': 0.01, 'e': 0.04191967465885765}",30,15,25.864847458682767,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3173,False,"{'a': 0.01, 'e': 0.04187777593705126}",30,15,26.93482353255333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3174,False,"{'a': 0.01, 'e': 0.0418359190930243}",20,6,24.503616099402752,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.01, 'e': 0.041794104084919896}",25,8,12.428082912647957,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3176,False,"{'a': 0.01, 'e': 0.04175233087092308}",25,0,34.86036876096776,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3177,False,"{'a': 0.01, 'e': 0.04171059940926062}",20,14,11.582815453469316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.01, 'e': 0.04166890965820104}",20,6,22.96284063837828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.01, 'e': 0.04162726157605457}",25,17,17.357093004034862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.01, 'e': 0.04158565512117316}",20,7,22.789853979352074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3181,False,"{'a': 0.01, 'e': 0.04154409025195034}",20,13,13.190526003618867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3182,False,"{'a': 0.01, 'e': 0.04150256692682124}",25,13,23.900751386400984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3183,False,"{'a': 0.01, 'e': 0.0414610851042625}",30,14,22.889758653768595,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3184,False,"{'a': 0.01, 'e': 0.04141964474279235}",25,10,29.3006899749237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3185,False,"{'a': 0.01, 'e': 0.04137824580097038}",20,8,23.562655661990988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3186,False,"{'a': 0.01, 'e': 0.041336888237397666}",25,13,24.25667739591464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.01, 'e': 0.04129557201071661}",20,3,28.25570596598346,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.01, 'e': 0.04125429707961103}",20,16,7.41137403950833,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.01, 'e': 0.04121306340280596}",30,20,21.516230988226148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.01, 'e': 0.04117187093906774}",20,10,20.376486082005716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3191,False,"{'a': 0.01, 'e': 0.04113071964720386}",30,17,22.991791276130574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3192,False,"{'a': 0.01, 'e': 0.04108960948606308}",25,13,17.409006906511753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3193,False,"{'a': 0.01, 'e': 0.041048540414535206}",25,0,43.01564297866566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3194,False,"{'a': 0.01, 'e': 0.04100751239155117}",25,15,18.900039335279025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3195,False,"{'a': 0.01, 'e': 0.040966525376082925}",20,10,16.58606919205201,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3196,False,"{'a': 0.01, 'e': 0.04092557932714349}",25,11,14.42831399772954,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3197,False,"{'a': 0.01, 'e': 0.04088467420378679}",20,8,23.966170299162883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3198,False,"{'a': 0.01, 'e': 0.0408438099651077}",20,13,14.526881470720742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3199,False,"{'a': 0.01, 'e': 0.04080298657024196}",30,18,23.633757391012136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3200,False,"{'a': 0.01, 'e': 0.04076220397836621}",20,15,11.067364905010612,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3201,False,"{'a': 0.01, 'e': 0.04072146214869783}",30,19,17.972211929700304,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3202,False,"{'a': 0.01, 'e': 0.040680761040495}",20,14,10.556592600369497,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3203,False,"{'a': 0.01, 'e': 0.0406401006130566}",25,15,18.9938564014794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3204,False,"{'a': 0.01, 'e': 0.04059948082572218}",20,6,24.11269712718745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3205,False,"{'a': 0.01, 'e': 0.040558901637871986}",25,6,34.36666647978124,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3206,False,"{'a': 0.01, 'e': 0.040518363008926805}",20,8,12.078139000027361,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3207,False,"{'a': 0.01, 'e': 0.040477864898348016}",20,5,25.054115812742417,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3208,False,"{'a': 0.01, 'e': 0.04043740726563748}",25,8,-10.57733504695673,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3209,False,"{'a': 0.01, 'e': 0.0403969900703376}",25,13,17.229567387117623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3210,False,"{'a': 0.01, 'e': 0.04035661327203115}",25,0,44.24642921056633,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3211,False,"{'a': 0.01, 'e': 0.040316276830341335}",20,12,16.44709541792226,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3212,False,"{'a': 0.01, 'e': 0.0402759807049317}",20,7,22.648037518334103,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3213,False,"{'a': 0.01, 'e': 0.04023572485550614}",25,9,29.234106876904505,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3214,False,"{'a': 0.01, 'e': 0.040195509241808786}",30,13,36.700366996053106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3215,False,"{'a': 0.01, 'e': 0.040155333823624025}",20,7,-22.830552581307806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3216,False,"{'a': 0.01, 'e': 0.040115198560776416}",25,3,37.251844702679655,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3217,False,"{'a': 0.01, 'e': 0.04007510341313073}",20,11,18.057992831861455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3218,False,"{'a': 0.01, 'e': 0.040035048340591795}",25,19,3.769631083029714,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
3219,False,"{'a': 0.01, 'e': 0.03999503330310454}",20,12,16.136849037471475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3220,False,"{'a': 0.01, 'e': 0.039955058260653896}",25,13,23.49769376993584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3221,False,"{'a': 0.01, 'e': 0.03991512317326487}",20,5,25.501107685327913,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
